id,chat_id,user_id,selected_path,decision_mode,prompt_version,art_affinity_score,created_at,user_msg_count,avg_user_msg_len,art_kw_count,confusion_kw_count,first_user_ts,last_user_ts,assistant_msg_count,avg_output_tokens,conversation_span_minutes,followup_depth_proxy,art_keyword_ratio,confusion_ratio,activate_art_path,source_user_id,is_synthetic
label_chat_00557,chat_00557,user_0109,default,manual,default_v3,0.226,1775657519000,4,41.0,1,2,1775657040000.0,1775657501000.0,4,142.5,7.683333333333334,3,0.25,0.5,0,user_0109,0
label_chat_00558,chat_00558,user_0110,default,manual,default_v3,0.229,1770849890000,3,43.66666666666666,0,0,1770849480000.0,1770849873000.0,3,162.66666666666666,6.55,2,0.0,0.0,0,user_0110,0
label_chat_00559,chat_00559,user_0110,default,manual,default_v3,0.22,1771203436000,5,35.8,0,2,1771202640000.0,1771203419000.0,5,206.8,12.983333333333333,4,0.0,0.4,0,user_0110,0
label_chat_00560,chat_00560,user_0110,default,manual,default_v3,0.313,1771648984000,5,39.8,0,0,1771648320000.0,1771648974000.0,5,202.4,10.9,4,0.0,0.0,0,user_0110,0
label_chat_00561,chat_00561,user_0110,default,manual,default_v3,0.235,1771929427000,5,36.0,0,2,1771928760000.0,1771929415000.0,5,130.2,10.916666666666666,4,0.0,0.4,0,user_0110,0
label_chat_00562,chat_00562,user_0111,art,manual,art_v3,0.871,1769640234000,4,41.5,4,0,1769639640000.0,1769640223000.0,4,149.0,9.716666666666669,3,1.0,0.0,1,user_0111,0
label_chat_00563,chat_00563,user_0111,art,manual,art_v3,0.831,1769916007000,4,41.75,5,0,1769915220000.0,1769915991000.0,4,166.75,12.85,3,1.25,0.0,1,user_0111,0
label_chat_00564,chat_00564,user_0111,default,manual,default_v3,0.326,1770201739000,5,42.6,3,0,1770200760000.0,1770201724000.0,5,167.0,16.066666666666666,4,0.6,0.0,0,user_0111,0
label_chat_00565,chat_00565,user_0111,art,manual,art_v3,0.791,1770636044000,3,41.333333333333336,2,0,1770635580000.0,1770636033000.0,3,238.66666666666663,7.55,2,0.6666666666666666,0.0,1,user_0111,0
label_chat_00566,chat_00566,user_0111,default,manual,default_v3,0.372,1770993586000,3,39.333333333333336,1,0,1770993000000.0,1770993575000.0,3,139.0,9.583333333333334,2,0.3333333333333333,0.0,0,user_0111,0
label_chat_00567,chat_00567,user_0112,default,manual,default_v3,0.173,1771961073000,3,37.333333333333336,1,1,1771960680000.0,1771961060000.0,3,215.33333333333331,6.333333333333333,2,0.3333333333333333,0.3333333333333333,0,user_0112,0
label_chat_00568,chat_00568,user_0112,default,manual,default_v3,0.216,1772397466000,3,41.0,0,1,1772397120000.0,1772397450000.0,3,172.0,5.5,2,0.0,0.3333333333333333,0,user_0112,0
label_chat_00569,chat_00569,user_0112,default,manual,default_v3,0.286,1772833082000,5,39.2,0,3,1772832300000.0,1772833071000.0,5,195.0,12.85,4,0.0,0.6,0,user_0112,0
label_chat_00570,chat_00570,user_0112,default,manual,default_v3,0.219,1773019361000,3,35.0,1,1,1773019020000.0,1773019348000.0,3,175.66666666666666,5.466666666666667,2,0.3333333333333333,0.3333333333333333,0,user_0112,0
label_chat_00571,chat_00571,user_0113,default,manual,default_v3,0.312,1770593087000,4,41.0,1,0,1770592380000.0,1770593077000.0,4,136.5,11.616666666666667,3,0.25,0.0,0,user_0113,0
label_chat_00572,chat_00572,user_0113,art,manual,art_v3,0.822,1770770918000,3,42.333333333333336,3,0,1770770640000.0,1770770903000.0,3,207.0,4.383333333333334,2,1.0,0.0,1,user_0113,0
label_chat_00573,chat_00573,user_0113,default,manual,default_v3,0.224,1771129988000,5,40.6,0,0,1771129560000.0,1771129976000.0,5,164.4,6.933333333333334,4,0.0,0.0,0,user_0113,0
label_chat_00574,chat_00574,user_0113,art,manual,art_v3,0.798,1771414733000,3,46.66666666666666,4,0,1771414260000.0,1771414716000.0,3,167.0,7.6,2,1.3333333333333333,0.0,1,user_0113,0
label_chat_00575,chat_00575,user_0113,art,manual,art_v3,0.76,1771596515000,3,44.0,4,1,1771596120000.0,1771596502000.0,3,152.66666666666666,6.366666666666666,2,1.3333333333333333,0.3333333333333333,1,user_0113,0
label_chat_00576,chat_00576,user_0113,art,manual,art_v3,0.752,1771788299000,4,38.5,5,0,1771787760000.0,1771788286000.0,4,172.5,8.766666666666667,3,1.25,0.0,1,user_0113,0
label_chat_00577,chat_00577,user_0114,default,manual,default_v3,0.319,1769372165000,4,40.0,0,0,1769371740000.0,1769372148000.0,4,181.5,6.8,3,0.0,0.0,0,user_0114,0
label_chat_00578,chat_00578,user_0114,default,manual,default_v3,0.167,1769485445000,4,36.0,0,0,1769485080000.0,1769485432000.0,4,196.0,5.866666666666666,3,0.0,0.0,0,user_0114,0
label_chat_00579,chat_00579,user_0114,default,manual,default_v3,0.279,1769585526000,5,28.0,1,0,1769584920000.0,1769585509000.0,5,176.0,9.816666666666666,4,0.2,0.0,0,user_0114,0
label_chat_00580,chat_00580,user_0114,default,manual,default_v3,0.279,1769682527000,4,29.75,0,0,1769681940000.0,1769682515000.0,4,210.25,9.583333333333334,3,0.0,0.0,0,user_0114,0
label_chat_00581,chat_00581,user_0114,default,manual,default_v3,0.258,1769945638000,3,36.66666666666666,0,0,1769945400000.0,1769945620000.0,3,209.66666666666663,3.6666666666666665,2,0.0,0.0,0,user_0114,0
label_chat_00582,chat_00582,user_0115,default,manual,default_v3,0.201,1769713781000,3,37.66666666666666,0,0,1769713620000.0,1769713768000.0,3,171.33333333333334,2.466666666666667,2,0.0,0.0,0,user_0115,0
label_chat_00583,chat_00583,user_0115,default,manual,default_v3,0.271,1769988299000,4,36.0,0,0,1769987580000.0,1769988285000.0,4,199.75,11.75,3,0.0,0.0,0,user_0115,0
label_chat_00584,chat_00584,user_0115,default,manual,default_v3,0.301,1770264828000,3,34.0,0,0,1770264360000.0,1770264813000.0,3,141.0,7.55,2,0.0,0.0,0,user_0115,0
label_chat_00585,chat_00585,user_0115,default,manual,default_v3,0.305,1770370963000,3,33.0,0,0,1770370500000.0,1770370952000.0,3,180.0,7.533333333333333,2,0.0,0.0,0,user_0115,0
label_chat_00586,chat_00586,user_0115,default,manual,default_v3,0.312,1770473338000,5,32.8,1,0,1770472800000.0,1770473328000.0,5,162.4,8.8,4,0.2,0.0,0,user_0115,0
label_chat_00587,chat_00587,user_0115,default,manual,default_v3,0.227,1770837717000,4,37.25,1,0,1770837060000.0,1770837707000.0,4,136.0,10.783333333333331,3,0.25,0.0,0,user_0115,0
label_chat_00588,chat_00588,user_0116,default,manual,default_v3,0.248,1770408791000,4,39.25,1,2,1770408240000.0,1770408773000.0,4,192.75,8.883333333333333,3,0.25,0.5,0,user_0116,0
label_chat_00589,chat_00589,user_0116,default,manual,default_v3,0.187,1770516977000,5,36.2,1,2,1770516180000.0,1770516961000.0,5,159.8,13.016666666666667,4,0.2,0.4,0,user_0116,0
label_chat_00590,chat_00590,user_0116,default,manual,default_v3,0.349,1770608338000,4,41.75,1,1,1770607680000.0,1770608326000.0,4,213.75,10.766666666666667,3,0.25,0.25,0,user_0116,0
label_chat_00591,chat_00591,user_0116,default,manual,default_v3,0.162,1770702729000,5,38.8,0,2,1770702000000.0,1770702719000.0,5,145.8,11.983333333333333,4,0.0,0.4,0,user_0116,0
label_chat_00592,chat_00592,user_0117,default,manual,default_v3,0.41,1772303029000,3,41.333333333333336,1,0,1772302620000.0,1772303012000.0,3,181.66666666666663,6.533333333333333,2,0.3333333333333333,0.0,0,user_0117,0
label_chat_00593,chat_00593,user_0117,default,manual,default_v3,0.372,1772500064000,3,43.333333333333336,3,0,1772499780000.0,1772500050000.0,3,171.33333333333334,4.5,2,1.0,0.0,0,user_0117,0
label_chat_00594,chat_00594,user_0117,art,manual,art_v3,0.758,1772861256000,3,50.66666666666666,4,0,1772860980000.0,1772861244000.0,3,116.66666666666669,4.4,2,1.3333333333333333,0.0,1,user_0117,0
label_chat_00595,chat_00595,user_0117,default,manual,default_v3,0.333,1773310808000,4,42.25,1,0,1773310020000.0,1773310790000.0,4,171.0,12.833333333333334,3,0.25,0.0,0,user_0117,0
label_chat_00596,chat_00596,user_0117,art,manual,art_v3,0.89,1773578701000,4,40.75,6,0,1773577920000.0,1773578690000.0,4,222.0,12.833333333333334,3,1.5,0.0,1,user_0117,0
label_chat_00597,chat_00597,user_0117,art,manual,art_v3,0.806,1773686643000,4,42.5,7,1,1773686040000.0,1773686625000.0,4,208.5,9.75,3,1.75,0.25,1,user_0117,0
label_chat_00598,chat_00598,user_0118,default,manual,default_v3,0.266,1772821084000,4,45.0,0,0,1772820840000.0,1772821067000.0,4,168.25,3.783333333333333,3,0.0,0.0,0,user_0118,0
label_chat_00599,chat_00599,user_0118,default,manual,default_v3,0.452,1773011319000,3,42.333333333333336,4,0,1773010920000.0,1773011309000.0,3,208.33333333333331,6.483333333333333,2,1.3333333333333333,0.0,0,user_0118,0
label_chat_00600,chat_00600,user_0118,default,manual,default_v3,0.405,1773108648000,3,40.333333333333336,2,0,1773108420000.0,1773108630000.0,3,192.0,3.5,2,0.6666666666666666,0.0,0,user_0118,0
label_chat_00601,chat_00601,user_0118,default,manual,default_v3,0.394,1773202444000,4,43.25,2,0,1773201900000.0,1773202426000.0,4,192.5,8.766666666666667,3,0.5,0.0,0,user_0118,0
label_chat_00602,chat_00602,user_0119,art,manual,art_v3,0.792,1774203517000,3,47.333333333333336,3,0,1774202880000.0,1774203507000.0,3,109.33333333333331,10.45,2,1.0,0.0,1,user_0119,0
label_chat_00603,chat_00603,user_0119,art,manual,art_v3,0.778,1774385354000,5,41.6,3,0,1774384740000.0,1774385336000.0,5,187.4,9.933333333333334,4,0.6,0.0,1,user_0119,0
label_chat_00604,chat_00604,user_0119,art,manual,art_v3,0.756,1774657025000,4,45.25,1,0,1774656420000.0,1774657007000.0,4,145.5,9.783333333333331,3,0.25,0.0,1,user_0119,0
label_chat_00605,chat_00605,user_0119,art,manual,art_v3,0.792,1775100768000,3,43.333333333333336,3,0,1775100300000.0,1775100750000.0,3,187.66666666666663,7.5,2,1.0,0.0,1,user_0119,0
label_chat_00606,chat_00606,user_0119,art,manual,art_v3,0.795,1775281370000,3,41.0,4,0,1775280780000.0,1775281357000.0,3,165.0,9.616666666666667,2,1.3333333333333333,0.0,1,user_0119,0
label_chat_00607,chat_00607,user_0120,art,manual,art_v3,0.765,1767651194000,5,39.6,6,0,1767650520000.0,1767651180000.0,5,156.4,11.0,4,1.2,0.0,1,user_0120,0
label_chat_00608,chat_00608,user_0120,default,manual,default_v3,0.212,1768099141000,4,40.25,0,0,1768098480000.0,1768099125000.0,4,191.5,10.75,3,0.0,0.0,0,user_0120,0
label_chat_00609,chat_00609,user_0120,art,manual,art_v3,0.747,1768289948000,4,41.25,6,0,1768289400000.0,1768289930000.0,4,150.75,8.833333333333334,3,1.5,0.0,1,user_0120,0
label_chat_00610,chat_00610,user_0120,default,manual,default_v3,0.338,1768488409000,3,46.0,1,1,1768488240000.0,1768488395000.0,3,187.33333333333331,2.583333333333333,2,0.3333333333333333,0.3333333333333333,0,user_0120,0
label_chat_00611,chat_00611,user_0121,default,manual,default_v3,0.273,1773174132000,5,37.6,1,2,1773173220000.0,1773174119000.0,5,199.8,14.983333333333333,4,0.2,0.4,0,user_0121,0
label_chat_00612,chat_00612,user_0121,default,manual,default_v3,0.291,1773617046000,4,37.5,0,1,1773616200000.0,1773617028000.0,4,162.0,13.8,3,0.0,0.25,0,user_0121,0
label_chat_00613,chat_00613,user_0121,default,manual,default_v3,0.233,1773893448000,3,39.0,0,1,1773893100000.0,1773893433000.0,3,231.66666666666663,5.55,2,0.0,0.3333333333333333,0,user_0121,0
label_chat_00614,chat_00614,user_0121,default,manual,default_v3,0.36,1774083016000,5,38.0,1,1,1774082340000.0,1774082998000.0,5,168.4,10.966666666666669,4,0.2,0.2,0,user_0121,0
label_chat_00615,chat_00615,user_0122,art,manual,art_v3,0.751,1773687479000,5,38.6,7,0,1773686640000.0,1773687466000.0,5,172.4,13.766666666666667,4,1.4,0.0,1,user_0122,0
label_chat_00616,chat_00616,user_0122,art,manual,art_v3,0.642,1773883848000,3,43.66666666666666,1,0,1773883380000.0,1773883830000.0,3,163.0,7.5,2,0.3333333333333333,0.0,1,user_0122,0
label_chat_00617,chat_00617,user_0122,art,manual,art_v3,0.828,1774158819000,3,46.66666666666666,5,0,1774158300000.0,1774158801000.0,3,149.0,8.35,2,1.6666666666666667,0.0,1,user_0122,0
label_chat_00618,chat_00618,user_0122,art,manual,art_v3,0.867,1774344115000,4,40.25,4,0,1774343580000.0,1774344103000.0,4,145.5,8.716666666666667,3,1.0,0.0,1,user_0122,0
label_chat_00619,chat_00619,user_0122,art,manual,art_v3,0.837,1774703829000,5,38.6,3,0,1774703040000.0,1774703814000.0,5,179.6,12.9,4,0.6,0.0,1,user_0122,0
label_chat_00620,chat_00620,user_0123,default,manual,default_v3,0.355,1770162979000,5,38.6,2,0,1770162180000.0,1770162962000.0,5,176.0,13.033333333333331,4,0.4,0.0,0,user_0123,0
label_chat_00621,chat_00621,user_0123,default,manual,default_v3,0.344,1770441002000,4,41.0,1,0,1770440400000.0,1770440988000.0,4,179.75,9.8,3,0.25,0.0,0,user_0123,0
label_chat_00622,chat_00622,user_0123,default,manual,default_v3,0.403,1770898793000,4,44.5,2,0,1770898320000.0,1770898775000.0,4,140.75,7.583333333333333,3,0.5,0.0,0,user_0123,0
label_chat_00623,chat_00623,user_0123,default,manual,default_v3,0.316,1771177666000,3,40.333333333333336,2,0,1771177320000.0,1771177651000.0,3,226.0,5.516666666666667,2,0.6666666666666666,0.0,0,user_0123,0
label_chat_00624,chat_00624,user_0123,default,manual,default_v3,0.477,1771633731000,4,36.0,2,0,1771633320000.0,1771633718000.0,4,167.25,6.633333333333334,3,0.5,0.0,0,user_0123,0
label_chat_00625,chat_00625,user_0123,default,manual,default_v3,0.458,1771998722000,4,41.0,3,0,1771997880000.0,1771998706000.0,4,174.5,13.766666666666667,3,0.75,0.0,0,user_0123,0
label_chat_00626,chat_00626,user_0124,default,manual,default_v3,0.219,1769888888000,5,37.0,0,0,1769888160000.0,1769888877000.0,5,140.8,11.95,4,0.0,0.0,0,user_0124,0
label_chat_00627,chat_00627,user_0124,default,manual,default_v3,0.179,1770236162000,4,41.75,1,0,1770235680000.0,1770236145000.0,4,180.0,7.75,3,0.25,0.0,0,user_0124,0
label_chat_00628,chat_00628,user_0124,default,manual,default_v3,0.161,1770426832000,4,43.25,0,0,1770426120000.0,1770426820000.0,4,169.75,11.666666666666666,3,0.0,0.0,0,user_0124,0
label_chat_00629,chat_00629,user_0124,default,manual,default_v3,0.341,1770784029000,5,42.2,1,0,1770783480000.0,1770784011000.0,5,186.4,8.85,4,0.2,0.0,0,user_0124,0
label_chat_00630,chat_00630,user_0124,default,manual,default_v3,0.184,1771231917000,4,35.75,0,0,1771231500000.0,1771231904000.0,4,125.25,6.733333333333333,3,0.0,0.0,0,user_0124,0
label_chat_00631,chat_00631,user_0125,art,manual,art_v3,0.862,1767381505000,5,38.4,6,0,1767380520000.0,1767381493000.0,5,169.4,16.216666666666665,4,1.2,0.0,1,user_0125,0
label_chat_00632,chat_00632,user_0125,art,manual,art_v3,0.735,1767836887000,5,38.6,5,0,1767836160000.0,1767836871000.0,5,183.6,11.85,4,1.0,0.0,1,user_0125,0
label_chat_00633,chat_00633,user_0125,art,manual,art_v3,0.803,1768283901000,5,40.0,4,0,1768283100000.0,1768283884000.0,5,170.2,13.066666666666666,4,0.8,0.0,1,user_0125,0
label_chat_00634,chat_00634,user_0125,default,manual,default_v3,0.219,1768716957000,4,37.75,1,0,1768716360000.0,1768716944000.0,4,189.75,9.733333333333333,3,0.25,0.0,0,user_0125,0
label_chat_00635,chat_00635,user_0125,art,manual,art_v3,0.72,1769066866000,3,43.0,4,0,1769066640000.0,1769066848000.0,3,208.0,3.466666666666667,2,1.3333333333333333,0.0,1,user_0125,0
label_chat_00636,chat_00636,user_0125,art,manual,art_v3,0.745,1769260268000,5,38.6,4,0,1769259840000.0,1769260258000.0,5,177.8,6.966666666666667,4,0.8,0.0,1,user_0125,0
label_chat_00637,chat_00637,user_0126,art,manual,art_v3,0.781,1771191735000,5,43.2,3,0,1771190760000.0,1771191721000.0,5,163.0,16.016666666666666,4,0.6,0.0,1,user_0126,0
label_chat_00638,chat_00638,user_0126,art,manual,art_v3,0.704,1771296485000,4,46.25,4,0,1771295700000.0,1771296473000.0,4,174.0,12.883333333333333,3,1.0,0.0,1,user_0126,0
label_chat_00639,chat_00639,user_0126,default,manual,default_v3,0.253,1771666728000,3,43.0,0,0,1771666440000.0,1771666710000.0,3,181.33333333333331,4.5,2,0.0,0.0,0,user_0126,0
label_chat_00640,chat_00640,user_0126,art,manual,art_v3,0.875,1772112017000,5,40.8,6,1,1772111160000.0,1772112002000.0,5,205.4,14.033333333333331,4,1.2,0.2,1,user_0126,0
label_chat_00641,chat_00641,user_0126,art,manual,art_v3,0.685,1772460638000,3,45.66666666666666,3,0,1772460360000.0,1772460627000.0,3,172.66666666666666,4.45,2,1.0,0.0,1,user_0126,0
label_chat_00642,chat_00642,user_0127,art,manual,art_v3,0.76,1771961023000,3,45.0,1,1,1771960380000.0,1771961005000.0,3,203.0,10.416666666666666,2,0.3333333333333333,0.3333333333333333,1,user_0127,0
label_chat_00643,chat_00643,user_0127,art,manual,art_v3,0.762,1772154999000,3,36.333333333333336,3,0,1772154360000.0,1772154987000.0,3,142.0,10.45,2,1.0,0.0,1,user_0127,0
label_chat_00644,chat_00644,user_0127,art,manual,art_v3,0.758,1772248801000,4,41.5,5,0,1772248200000.0,1772248783000.0,4,168.75,9.716666666666669,3,1.25,0.0,1,user_0127,0
label_chat_00645,chat_00645,user_0127,art,manual,art_v3,0.712,1772448585000,3,44.0,3,2,1772448300000.0,1772448575000.0,3,217.33333333333331,4.583333333333333,2,1.0,0.6666666666666666,1,user_0127,0
label_chat_00646,chat_00646,user_0127,art,manual,art_v3,0.785,1772714034000,4,39.0,3,0,1772713740000.0,1772714021000.0,4,173.25,4.683333333333334,3,0.75,0.0,1,user_0127,0
label_chat_00647,chat_00647,user_0127,default,manual,default_v3,0.319,1773080164000,5,37.0,0,3,1773079320000.0,1773080149000.0,5,182.8,13.816666666666666,4,0.0,0.6,0,user_0127,0
label_chat_00648,chat_00648,user_0128,art,manual,art_v3,0.808,1772483650000,5,43.2,5,0,1772482920000.0,1772483637000.0,5,130.8,11.95,4,1.0,0.0,1,user_0128,0
label_chat_00649,chat_00649,user_0128,art,manual,art_v3,0.876,1772669395000,4,40.5,4,0,1772668980000.0,1772669382000.0,4,177.25,6.7,3,1.0,0.0,1,user_0128,0
label_chat_00650,chat_00650,user_0128,art,manual,art_v3,0.769,1772950605000,3,44.66666666666666,2,0,1772950020000.0,1772950587000.0,3,203.0,9.45,2,0.6666666666666666,0.0,1,user_0128,0
label_chat_00651,chat_00651,user_0128,art,manual,art_v3,0.626,1773228814000,3,48.0,1,0,1773228420000.0,1773228800000.0,3,195.0,6.333333333333333,2,0.3333333333333333,0.0,1,user_0128,0
label_chat_00652,chat_00652,user_0128,art,manual,art_v3,0.782,1773408675000,5,41.2,5,0,1773408000000.0,1773408665000.0,5,205.2,11.083333333333334,4,1.0,0.0,1,user_0128,0
label_chat_00653,chat_00653,user_0128,art,manual,art_v3,0.715,1773671261000,3,44.0,5,0,1773670800000.0,1773671246000.0,3,189.66666666666663,7.433333333333334,2,1.6666666666666667,0.0,1,user_0128,0
label_chat_00654,chat_00654,user_0129,default,manual,default_v3,0.195,1770662804000,3,43.0,0,0,1770662340000.0,1770662791000.0,3,175.0,7.516666666666667,2,0.0,0.0,0,user_0129,0
label_chat_00655,chat_00655,user_0129,default,manual,default_v3,0.296,1770772619000,4,40.25,1,0,1770771780000.0,1770772608000.0,4,142.0,13.8,3,0.25,0.0,0,user_0129,0
label_chat_00656,chat_00656,user_0129,default,manual,default_v3,0.199,1770876465000,3,42.66666666666666,1,0,1770876060000.0,1770876454000.0,3,188.66666666666663,6.566666666666666,2,0.3333333333333333,0.0,0,user_0129,0
label_chat_00657,chat_00657,user_0129,default,manual,default_v3,0.224,1771334286000,5,36.8,0,0,1771333440000.0,1771334271000.0,5,220.4,13.85,4,0.0,0.0,0,user_0129,0
label_chat_00658,chat_00658,user_0130,art,manual,art_v3,0.748,1767479629000,3,43.66666666666666,3,0,1767479040000.0,1767479618000.0,3,131.33333333333334,9.633333333333333,2,1.0,0.0,1,user_0130,0
label_chat_00659,chat_00659,user_0130,art,manual,art_v3,0.802,1767663974000,5,39.4,7,1,1767663240000.0,1767663957000.0,5,155.8,11.95,4,1.4,0.2,1,user_0130,0
label_chat_00660,chat_00660,user_0130,art,manual,art_v3,0.844,1768012865000,4,44.0,5,0,1768012080000.0,1768012849000.0,4,211.5,12.816666666666666,3,1.25,0.0,1,user_0130,0
label_chat_00661,chat_00661,user_0130,art,manual,art_v3,0.816,1768189492000,3,42.66666666666666,3,0,1768189200000.0,1768189478000.0,3,190.0,4.633333333333334,2,1.0,0.0,1,user_0130,0
label_chat_00662,chat_00662,user_0131,default,manual,default_v3,0.314,1774035652000,3,46.0,1,0,1774035420000.0,1774035634000.0,3,228.66666666666663,3.566666666666667,2,0.3333333333333333,0.0,0,user_0131,0
label_chat_00663,chat_00663,user_0131,default,manual,default_v3,0.217,1774308054000,4,40.0,1,0,1774307520000.0,1774308041000.0,4,168.75,8.683333333333334,3,0.25,0.0,0,user_0131,0
label_chat_00664,chat_00664,user_0131,default,manual,default_v3,0.222,1774498689000,5,38.4,0,0,1774497900000.0,1774498678000.0,5,169.2,12.966666666666669,4,0.0,0.0,0,user_0131,0
label_chat_00665,chat_00665,user_0131,default,manual,default_v3,0.287,1774599782000,5,36.6,0,0,1774598940000.0,1774599769000.0,5,149.4,13.816666666666666,4,0.0,0.0,0,user_0131,0
label_chat_00666,chat_00666,user_0131,default,manual,default_v3,0.26,1775046241000,4,39.5,0,0,1775045640000.0,1775046231000.0,4,142.75,9.85,3,0.0,0.0,0,user_0131,0
label_chat_00667,chat_00667,user_0131,default,manual,default_v3,0.186,1775395684000,5,43.6,1,0,1775394600000.0,1775395673000.0,5,175.8,17.883333333333333,4,0.2,0.0,0,user_0131,0
label_chat_00668,chat_00668,user_0132,art,manual,art_v3,0.735,1771011521000,3,30.666666666666668,4,0,1771011000000.0,1771011504000.0,3,127.66666666666669,8.4,2,1.3333333333333333,0.0,1,user_0132,0
label_chat_00669,chat_00669,user_0132,art,manual,art_v3,0.642,1771468656000,3,39.66666666666666,2,0,1771468260000.0,1771468642000.0,3,222.0,6.366666666666666,2,0.6666666666666666,0.0,1,user_0132,0
label_chat_00670,chat_00670,user_0132,default,manual,default_v3,0.258,1771835051000,5,36.8,0,0,1771833840000.0,1771835036000.0,5,175.4,19.933333333333334,4,0.0,0.0,0,user_0132,0
label_chat_00671,chat_00671,user_0132,default,manual,default_v3,0.187,1772188196000,4,31.5,1,0,1772187600000.0,1772188178000.0,4,157.75,9.633333333333333,3,0.25,0.0,0,user_0132,0
label_chat_00672,chat_00672,user_0132,art,manual,art_v3,0.745,1772382323000,5,31.0,5,0,1772381640000.0,1772382305000.0,5,131.6,11.083333333333334,4,1.0,0.0,1,user_0132,0
label_chat_00673,chat_00673,user_0132,default,manual,default_v3,0.24,1772832950000,4,35.0,0,0,1772832360000.0,1772832938000.0,4,170.5,9.633333333333333,3,0.0,0.0,0,user_0132,0
label_chat_00674,chat_00674,user_0133,default,manual,default_v3,0.366,1772147375000,3,29.33333333333333,1,0,1772146860000.0,1772147362000.0,3,160.33333333333334,8.366666666666667,2,0.3333333333333333,0.0,0,user_0133,0
label_chat_00675,chat_00675,user_0133,default,manual,default_v3,0.242,1772605852000,4,34.25,2,0,1772605380000.0,1772605837000.0,4,187.75,7.616666666666666,3,0.5,0.0,0,user_0133,0
label_chat_00676,chat_00676,user_0133,default,manual,default_v3,0.267,1772789383000,3,29.33333333333333,0,0,1772788860000.0,1772789368000.0,3,219.66666666666663,8.466666666666667,2,0.0,0.0,0,user_0133,0
label_chat_00677,chat_00677,user_0133,default,manual,default_v3,0.185,1773225107000,3,24.33333333333333,0,0,1773224460000.0,1773225089000.0,3,159.0,10.483333333333333,2,0.0,0.0,0,user_0133,0
label_chat_00678,chat_00678,user_0134,default,manual,default_v3,0.383,1774725351000,3,46.0,1,0,1774725120000.0,1774725337000.0,3,207.66666666666663,3.6166666666666663,2,0.3333333333333333,0.0,0,user_0134,0
label_chat_00679,chat_00679,user_0134,default,manual,default_v3,0.367,1774819433000,4,39.25,2,0,1774819020000.0,1774819422000.0,4,157.5,6.7,3,0.5,0.0,0,user_0134,0
label_chat_00680,chat_00680,user_0134,default,manual,default_v3,0.477,1775184553000,5,36.8,3,0,1775183940000.0,1775184541000.0,5,169.4,10.016666666666667,4,0.6,0.0,0,user_0134,0
label_chat_00681,chat_00681,user_0134,default,manual,default_v3,0.257,1775445890000,3,37.66666666666666,1,0,1775445240000.0,1775445878000.0,3,180.33333333333331,10.633333333333333,2,0.3333333333333333,0.0,0,user_0134,0
label_chat_00682,chat_00682,user_0135,default,manual,default_v3,0.216,1768778345000,4,36.75,2,0,1768777920000.0,1768778328000.0,4,199.0,6.8,3,0.5,0.0,0,user_0135,0
label_chat_00683,chat_00683,user_0135,art,manual,art_v3,0.689,1769235768000,3,39.0,3,0,1769235420000.0,1769235757000.0,3,209.0,5.616666666666666,2,1.0,0.0,1,user_0135,0
label_chat_00684,chat_00684,user_0135,art,manual,art_v3,0.868,1769675106000,4,44.5,3,0,1769674500000.0,1769675091000.0,4,209.75,9.85,3,0.75,0.0,1,user_0135,0
label_chat_00685,chat_00685,user_0135,art,manual,art_v3,0.831,1769774933000,3,44.0,2,0,1769774520000.0,1769774915000.0,3,124.66666666666669,6.583333333333333,2,0.6666666666666666,0.0,1,user_0135,0
label_chat_00686,chat_00686,user_0136,art,manual,art_v3,0.697,1772311618000,4,40.25,6,1,1772311140000.0,1772311603000.0,4,161.25,7.716666666666667,3,1.5,0.25,1,user_0136,0
label_chat_00687,chat_00687,user_0136,art,manual,art_v3,0.735,1772400286000,3,43.333333333333336,4,0,1772399700000.0,1772400268000.0,3,179.66666666666666,9.466666666666669,2,1.3333333333333333,0.0,1,user_0136,0
label_chat_00688,chat_00688,user_0136,art,manual,art_v3,0.809,1772680335000,5,41.8,4,0,1772679720000.0,1772680322000.0,5,145.8,10.033333333333331,4,0.8,0.0,1,user_0136,0
label_chat_00689,chat_00689,user_0136,default,manual,default_v3,0.333,1773046559000,4,46.0,2,0,1773045900000.0,1773046546000.0,4,150.5,10.766666666666667,3,0.5,0.0,0,user_0136,0
label_chat_00690,chat_00690,user_0136,art,manual,art_v3,0.824,1773482742000,3,39.66666666666666,5,0,1773482580000.0,1773482730000.0,3,176.33333333333334,2.5,2,1.6666666666666667,0.0,1,user_0136,0
label_chat_00691,chat_00691,user_0136,art,manual,art_v3,0.8,1773584517000,4,40.25,3,0,1773583620000.0,1773584506000.0,4,175.0,14.766666666666667,3,0.75,0.0,1,user_0136,0
label_chat_00692,chat_00692,user_0137,default,manual,default_v3,0.215,1772228060000,5,38.0,0,1,1772227380000.0,1772228046000.0,5,170.2,11.1,4,0.0,0.2,0,user_0137,0
label_chat_00693,chat_00693,user_0137,art,manual,art_v3,0.722,1772504093000,4,46.25,4,2,1772503620000.0,1772504077000.0,4,175.0,7.616666666666666,3,1.0,0.5,1,user_0137,0
label_chat_00694,chat_00694,user_0137,art,manual,art_v3,0.699,1772784589000,3,44.0,2,0,1772784240000.0,1772784576000.0,3,230.66666666666663,5.6,2,0.6666666666666666,0.0,1,user_0137,0
