id,chat_id,user_id,selected_path,decision_mode,prompt_version,art_affinity_score,created_at,user_msg_count,avg_user_msg_len,art_kw_count,confusion_kw_count,first_user_ts,last_user_ts,assistant_msg_count,avg_output_tokens,conversation_span_minutes,followup_depth_proxy,art_keyword_ratio,confusion_ratio,activate_art_path
label_chat_00311,chat_00311,user_0060,default,manual,default_v3,0.298,1768130781000,5,40.2,1,2,1768129740000,1768130764000,5,164.2,17.066666666666666,4,0.2,0.4,0
label_chat_00312,chat_00312,user_0060,default,manual,default_v3,0.242,1768483142000,4,38.5,1,2,1768482600000,1768483124000,4,170.5,8.733333333333333,3,0.25,0.5,0
label_chat_00313,chat_00313,user_0061,default,manual,default_v3,0.312,1768593662000,5,37.4,0,1,1768592400000,1768593651000,5,160.6,20.85,4,0.0,0.2,0
label_chat_00314,chat_00314,user_0061,default,manual,default_v3,0.207,1768786142000,5,39.0,0,2,1768785240000,1768786132000,5,174.0,14.866666666666667,4,0.0,0.4,0
label_chat_00315,chat_00315,user_0061,default,manual,default_v3,0.211,1769055113000,3,34.333333333333336,0,2,1769054640000,1769055097000,3,175.0,7.616666666666666,2,0.0,0.6666666666666666,0
label_chat_00316,chat_00316,user_0061,default,manual,default_v3,0.269,1769512914000,4,37.5,0,3,1769512140000,1769512901000,4,178.5,12.683333333333334,3,0.0,0.75,0
label_chat_00317,chat_00317,user_0062,default,manual,default_v3,0.313,1771370328000,3,40.333333333333336,1,0,1771369860000,1771370310000,3,151.0,7.5,2,0.3333333333333333,0.0,0
label_chat_00318,chat_00318,user_0062,default,manual,default_v3,0.246,1771822079000,4,44.5,1,0,1771821300000,1771822063000,4,165.25,12.716666666666667,3,0.25,0.0,0
label_chat_00319,chat_00319,user_0062,default,manual,default_v3,0.383,1771912143000,4,34.0,2,0,1771911780000,1771912129000,4,210.75,5.816666666666666,3,0.5,0.0,0
label_chat_00320,chat_00320,user_0062,default,manual,default_v3,0.286,1772358783000,4,44.0,1,0,1772358180000,1772358768000,4,207.75,9.8,3,0.25,0.0,0
label_chat_00321,chat_00321,user_0062,default,manual,default_v3,0.361,1772721547000,5,38.2,1,0,1772720760000,1772721536000,5,195.8,12.933333333333334,4,0.2,0.0,0
label_chat_00322,chat_00322,user_0062,default,manual,default_v3,0.38,1773001304000,3,44.333333333333336,2,0,1773000780000,1773001287000,3,213.33333333333334,8.45,2,0.6666666666666666,0.0,0
label_chat_00323,chat_00323,user_0063,default,manual,default_v3,0.247,1770420610000,4,33.25,0,0,1770420120000,1770420593000,4,180.5,7.883333333333334,3,0.0,0.0,0
label_chat_00324,chat_00324,user_0063,default,manual,default_v3,0.314,1770788400000,4,36.25,0,0,1770788100000,1770788384000,4,182.75,4.733333333333333,3,0.0,0.0,0
label_chat_00325,chat_00325,user_0063,default,manual,default_v3,0.203,1770892205000,5,28.4,0,0,1770891540000,1770892194000,5,170.2,10.9,4,0.0,0.0,0
label_chat_00326,chat_00326,user_0063,default,manual,default_v3,0.214,1771244523000,5,30.2,1,0,1771243740000,1771244512000,5,166.8,12.866666666666667,4,0.2,0.0,0
label_chat_00327,chat_00327,user_0064,default,manual,default_v3,0.382,1769815042000,5,36.0,2,0,1769814180000,1769815028000,5,176.4,14.133333333333333,4,0.4,0.0,0
label_chat_00328,chat_00328,user_0064,default,manual,default_v3,0.326,1770093981000,5,37.8,2,0,1770093060000,1770093964000,5,161.6,15.066666666666666,4,0.4,0.0,0
label_chat_00329,chat_00329,user_0064,default,manual,default_v3,0.402,1770268185000,3,38.0,2,0,1770267780000,1770268174000,3,157.0,6.566666666666666,2,0.6666666666666666,0.0,0
label_chat_00330,chat_00330,user_0064,default,manual,default_v3,0.348,1770363170000,4,44.25,2,0,1770362700000,1770363158000,4,212.25,7.633333333333334,3,0.5,0.0,0
label_chat_00331,chat_00331,user_0064,default,manual,default_v3,0.293,1770815856000,3,46.0,0,0,1770815520000,1770815844000,3,141.0,5.4,2,0.0,0.0,0
label_chat_00332,chat_00332,user_0064,default,manual,default_v3,0.287,1770993616000,5,37.8,1,0,1770992580000,1770993605000,5,181.6,17.083333333333332,4,0.2,0.0,0
label_chat_00333,chat_00333,user_0065,default,manual,default_v3,0.197,1769210838000,5,43.6,1,0,1769209980000,1769210822000,5,150.6,14.033333333333333,4,0.2,0.0,0
label_chat_00334,chat_00334,user_0065,default,manual,default_v3,0.22,1769387823000,4,39.0,0,0,1769387280000,1769387812000,4,204.5,8.866666666666667,3,0.0,0.0,0
label_chat_00335,chat_00335,user_0065,default,manual,default_v3,0.244,1769826299000,4,40.0,0,0,1769825700000,1769826284000,4,168.0,9.733333333333333,3,0.0,0.0,0
label_chat_00336,chat_00336,user_0065,default,manual,default_v3,0.207,1769937535000,4,36.5,1,0,1769936880000,1769937518000,4,200.0,10.633333333333333,3,0.25,0.0,0
label_chat_00337,chat_00337,user_0065,default,manual,default_v3,0.14,1770206172000,5,38.6,0,0,1770205200000,1770206162000,5,168.4,16.033333333333335,4,0.0,0.0,0
label_chat_00338,chat_00338,user_0066,art,manual,art_v3,0.691,1771017393000,3,33.0,3,0,1771016940000,1771017383000,3,167.0,7.383333333333334,2,1.0,0.0,1
label_chat_00339,chat_00339,user_0066,art,manual,art_v3,0.753,1771214820000,4,29.5,3,0,1771214400000,1771214804000,4,135.25,6.733333333333333,3,0.75,0.0,1
label_chat_00340,chat_00340,user_0066,art,manual,art_v3,0.808,1771656341000,3,36.0,4,0,1771655880000,1771656324000,3,125.0,7.4,2,1.3333333333333333,0.0,1
label_chat_00341,chat_00341,user_0066,art,manual,art_v3,0.797,1772019239000,5,34.2,6,0,1772018520000,1772019229000,5,179.8,11.816666666666666,4,1.2,0.0,1
label_chat_00342,chat_00342,user_0066,art,manual,art_v3,0.802,1772203596000,3,31.333333333333332,3,0,1772203140000,1772203584000,3,147.66666666666666,7.4,2,1.0,0.0,1
label_chat_00343,chat_00343,user_0066,art,manual,art_v3,0.81,1772649882000,3,44.666666666666664,3,0,1772649420000,1772649868000,3,197.66666666666666,7.466666666666667,2,1.0,0.0,1
label_chat_00344,chat_00344,user_0067,default,manual,default_v3,0.423,1771882130000,3,38.333333333333336,1,0,1771881720000,1771882112000,3,186.0,6.533333333333333,2,0.3333333333333333,0.0,0
label_chat_00345,chat_00345,user_0067,art,manual,art_v3,0.725,1772079514000,3,43.666666666666664,4,1,1772079000000,1772079504000,3,161.33333333333334,8.4,2,1.3333333333333333,0.3333333333333333,1
label_chat_00346,chat_00346,user_0067,art,manual,art_v3,0.783,1772536851000,3,40.0,2,0,1772536380000,1772536833000,3,166.66666666666666,7.55,2,0.6666666666666666,0.0,1
label_chat_00347,chat_00347,user_0067,default,manual,default_v3,0.313,1772982582000,3,40.666666666666664,2,0,1772982240000,1772982569000,3,149.66666666666666,5.483333333333333,2,0.6666666666666666,0.0,0
label_chat_00348,chat_00348,user_0067,art,manual,art_v3,0.884,1773250204000,4,40.75,5,0,1773249720000,1773250188000,4,140.0,7.8,3,1.25,0.0,1
label_chat_00349,chat_00349,user_0068,default,manual,default_v3,0.256,1771267992000,5,40.2,0,0,1771267080000,1771267978000,5,194.8,14.966666666666667,4,0.0,0.0,0
label_chat_00350,chat_00350,user_0068,default,manual,default_v3,0.219,1771622414000,5,39.2,1,0,1771621800000,1771622403000,5,174.8,10.05,4,0.2,0.0,0
label_chat_00351,chat_00351,user_0068,art,manual,art_v3,0.845,1771721476000,5,41.4,4,0,1771720800000,1771721459000,5,193.6,10.983333333333333,4,0.8,0.0,1
label_chat_00352,chat_00352,user_0068,default,manual,default_v3,0.313,1771913563000,3,41.333333333333336,0,0,1771913100000,1771913545000,3,197.33333333333334,7.416666666666667,2,0.0,0.0,0
label_chat_00353,chat_00353,user_0068,art,manual,art_v3,0.835,1772112792000,5,37.2,6,0,1772112060000,1772112777000,5,153.6,11.95,4,1.2,0.0,1
label_chat_00354,chat_00354,user_0069,art,manual,art_v3,0.914,1772562251000,5,40.4,9,0,1772561460000,1772562240000,5,170.2,13.0,4,1.8,0.0,1
label_chat_00355,chat_00355,user_0069,art,manual,art_v3,0.901,1772757237000,5,37.4,6,0,1772756400000,1772757226000,5,173.0,13.766666666666667,4,1.2,0.0,1
label_chat_00356,chat_00356,user_0069,art,manual,art_v3,0.777,1772954784000,5,40.4,6,1,1772953920000,1772954766000,5,193.4,14.1,4,1.2,0.2,1
label_chat_00357,chat_00357,user_0069,art,manual,art_v3,0.895,1773239258000,3,44.0,3,0,1773238920000,1773239248000,3,214.33333333333334,5.466666666666667,2,1.0,0.0,1
label_chat_00358,chat_00358,user_0069,default,manual,default_v3,0.402,1773338800000,3,42.0,2,0,1773338520000,1773338785000,3,136.66666666666666,4.416666666666667,2,0.6666666666666666,0.0,0
label_chat_00359,chat_00359,user_0070,art,manual,art_v3,0.76,1769639215000,4,40.0,4,0,1769638380000,1769639202000,4,199.75,13.7,3,1.0,0.0,1
label_chat_00360,chat_00360,user_0070,art,manual,art_v3,0.584,1769818966000,3,47.0,1,0,1769818440000,1769818948000,3,180.0,8.466666666666667,2,0.3333333333333333,0.0,1
label_chat_00361,chat_00361,user_0070,art,manual,art_v3,0.765,1770257881000,4,39.75,5,0,1770257460000,1770257867000,4,212.25,6.783333333333333,3,1.25,0.0,1
label_chat_00362,chat_00362,user_0070,art,manual,art_v3,0.765,1770437899000,5,38.6,2,0,1770437280000,1770437881000,5,194.8,10.016666666666667,4,0.4,0.0,1
label_chat_00363,chat_00363,user_0070,art,manual,art_v3,0.806,1770614291000,5,40.2,6,1,1770613440000,1770614275000,5,150.2,13.916666666666666,4,1.2,0.2,1
label_chat_00364,chat_00364,user_0071,art,manual,art_v3,0.883,1769974326000,5,27.6,5,0,1769973780000,1769974316000,5,193.0,8.933333333333334,4,1.0,0.0,1
label_chat_00365,chat_00365,user_0071,art,manual,art_v3,0.787,1770157128000,4,38.5,6,0,1770156420000,1770157118000,4,190.0,11.633333333333333,3,1.5,0.0,1
label_chat_00366,chat_00366,user_0071,art,manual,art_v3,0.747,1770270778000,4,35.25,6,0,1770270300000,1770270765000,4,179.5,7.75,3,1.5,0.0,1
label_chat_00367,chat_00367,user_0071,art,manual,art_v3,0.698,1770464025000,3,34.333333333333336,3,0,1770463560000,1770464012000,3,159.0,7.533333333333333,2,1.0,0.0,1
label_chat_00368,chat_00368,user_0072,default,manual,default_v3,0.207,1773949631000,5,33.6,1,0,1773949080000,1773949620000,5,160.2,9.0,4,0.2,0.0,0
label_chat_00369,chat_00369,user_0072,default,manual,default_v3,0.266,1774224852000,5,32.2,0,0,1774224240000,1774224835000,5,153.0,9.916666666666666,4,0.0,0.0,0
label_chat_00370,chat_00370,user_0072,default,manual,default_v3,0.31,1774495336000,5,29.2,0,0,1774494540000,1774495320000,5,168.4,13.0,4,0.0,0.0,0
label_chat_00371,chat_00371,user_0072,default,manual,default_v3,0.264,1774938952000,4,27.25,0,0,1774938480000,1774938940000,4,190.5,7.666666666666667,3,0.0,0.0,0
label_chat_00372,chat_00372,user_0072,default,manual,default_v3,0.218,1775045574000,4,30.75,1,0,1775044800000,1775045560000,4,161.5,12.666666666666666,3,0.25,0.0,0
label_chat_00373,chat_00373,user_0073,art,manual,art_v3,0.78,1770579859000,5,37.8,3,0,1770579120000,1770579846000,5,181.2,12.1,4,0.6,0.0,1
label_chat_00374,chat_00374,user_0073,default,manual,default_v3,0.349,1770689531000,5,38.8,1,0,1770688980000,1770689520000,5,189.0,9.0,4,0.2,0.0,0
label_chat_00375,chat_00375,user_0073,art,manual,art_v3,0.689,1770972275000,3,37.333333333333336,3,0,1770971940000,1770972263000,3,220.66666666666666,5.383333333333334,2,1.0,0.0,1
label_chat_00376,chat_00376,user_0073,art,manual,art_v3,0.725,1771237973000,4,42.75,5,0,1771237320000,1771237959000,4,178.0,10.65,3,1.25,0.0,1
label_chat_00377,chat_00377,user_0073,art,manual,art_v3,0.816,1771510070000,3,44.666666666666664,3,0,1771509720000,1771510054000,3,195.33333333333334,5.566666666666666,2,1.0,0.0,1
label_chat_00378,chat_00378,user_0074,default,manual,default_v3,0.193,1772397246000,5,41.2,0,0,1772396340000,1772397232000,5,173.4,14.866666666666667,4,0.0,0.0,0
label_chat_00379,chat_00379,user_0074,default,manual,default_v3,0.248,1772671864000,5,41.0,0,0,1772671200000,1772671851000,5,189.0,10.85,4,0.0,0.0,0
label_chat_00380,chat_00380,user_0074,default,manual,default_v3,0.323,1772847310000,4,38.0,1,0,1772846760000,1772847296000,4,164.5,8.933333333333334,3,0.25,0.0,0
label_chat_00381,chat_00381,user_0074,default,manual,default_v3,0.243,1773200868000,3,38.333333333333336,0,0,1773200700000,1773200857000,3,196.33333333333334,2.6166666666666667,2,0.0,0.0,0
label_chat_00382,chat_00382,user_0074,default,manual,default_v3,0.18,1773481636000,5,40.2,1,0,1773480780000,1773481624000,5,170.2,14.066666666666666,4,0.2,0.0,0
label_chat_00383,chat_00383,user_0074,default,manual,default_v3,0.309,1773933283000,3,42.0,0,0,1773932880000,1773933273000,3,221.33333333333334,6.55,2,0.0,0.0,0
label_chat_00384,chat_00384,user_0075,default,manual,default_v3,0.16,1769466529000,3,38.333333333333336,0,1,1769466300000,1769466513000,3,194.0,3.55,2,0.0,0.3333333333333333,0
label_chat_00385,chat_00385,user_0075,art,manual,art_v3,0.755,1769642757000,4,42.0,5,0,1769642100000,1769642744000,4,163.0,10.733333333333333,3,1.25,0.0,1
label_chat_00386,chat_00386,user_0075,art,manual,art_v3,0.769,1769839906000,4,37.75,3,2,1769839380000,1769839895000,4,183.5,8.583333333333334,3,0.75,0.5,1
label_chat_00387,chat_00387,user_0075,art,manual,art_v3,0.846,1770017900000,5,40.8,4,1,1770017040000,1770017884000,5,159.4,14.066666666666666,4,0.8,0.2,1
label_chat_00388,chat_00388,user_0075,art,manual,art_v3,0.676,1770378169000,4,40.5,2,1,1770377640000,1770378152000,4,162.25,8.533333333333333,3,0.5,0.25,1
label_chat_00389,chat_00389,user_0076,default,manual,default_v3,0.237,1773180940000,3,41.333333333333336,0,0,1773180780000,1773180930000,3,222.33333333333334,2.5,2,0.0,0.0,0
label_chat_00390,chat_00390,user_0076,default,manual,default_v3,0.166,1773538541000,3,42.666666666666664,0,0,1773538140000,1773538528000,3,158.66666666666666,6.466666666666667,2,0.0,0.0,0
label_chat_00391,chat_00391,user_0076,default,manual,default_v3,0.163,1773728388000,3,48.666666666666664,1,0,1773728100000,1773728377000,3,160.0,4.616666666666666,2,0.3333333333333333,0.0,0
label_chat_00392,chat_00392,user_0076,default,manual,default_v3,0.263,1774005069000,4,38.0,0,0,1774004400000,1774005051000,4,227.0,10.85,3,0.0,0.0,0
label_chat_00393,chat_00393,user_0076,default,manual,default_v3,0.234,1774204299000,3,47.333333333333336,0,0,1774203900000,1774204286000,3,189.66666666666666,6.433333333333334,2,0.0,0.0,0
label_chat_00394,chat_00394,user_0077,default,manual,default_v3,0.226,1769463495000,5,39.8,0,0,1769462820000,1769463477000,5,187.2,10.95,4,0.0,0.0,0
label_chat_00395,chat_00395,user_0077,default,manual,default_v3,0.259,1769902795000,3,43.666666666666664,0,0,1769902500000,1769902777000,3,200.33333333333334,4.616666666666666,2,0.0,0.0,0
label_chat_00396,chat_00396,user_0077,default,manual,default_v3,0.279,1770186046000,3,42.666666666666664,1,0,1770185760000,1770186032000,3,207.0,4.533333333333333,2,0.3333333333333333,0.0,0
label_chat_00397,chat_00397,user_0077,default,manual,default_v3,0.258,1770623656000,5,38.4,0,0,1770622980000,1770623640000,5,136.0,11.0,4,0.0,0.0,0
label_chat_00398,chat_00398,user_0077,default,manual,default_v3,0.305,1770802387000,4,39.75,1,0,1770801780000,1770802374000,4,203.75,9.9,3,0.25,0.0,0
label_chat_00399,chat_00399,user_0077,default,manual,default_v3,0.261,1771171799000,4,41.0,1,0,1771171380000,1771171789000,4,193.5,6.816666666666666,3,0.25,0.0,0
label_chat_00400,chat_00400,user_0078,art,manual,art_v3,0.857,1775083875000,5,38.6,8,0,1775083380000,1775083857000,5,189.8,7.95,4,1.6,0.0,1
label_chat_00401,chat_00401,user_0078,default,manual,default_v3,0.237,1775364920000,5,38.2,3,0,1775364060000,1775364904000,5,187.2,14.066666666666666,4,0.6,0.0,0
label_chat_00402,chat_00402,user_0078,art,manual,art_v3,0.813,1775463202000,5,39.8,5,0,1775462400000,1775463190000,5,167.2,13.166666666666666,4,1.0,0.0,1
label_chat_00403,chat_00403,user_0078,art,manual,art_v3,0.691,1775906983000,3,49.0,4,1,1775906580000,1775906973000,3,170.0,6.55,2,1.3333333333333333,0.3333333333333333,1
label_chat_00404,chat_00404,user_0079,default,manual,default_v3,0.206,1768944718000,4,36.5,0,1,1768944180000,1768944703000,4,136.25,8.716666666666667,3,0.0,0.25,0
label_chat_00405,chat_00405,user_0079,default,manual,default_v3,0.285,1769041308000,3,36.666666666666664,1,2,1769040840000,1769041290000,3,182.66666666666666,7.5,2,0.3333333333333333,0.6666666666666666,0
label_chat_00406,chat_00406,user_0079,default,manual,default_v3,0.205,1769404785000,3,38.666666666666664,0,3,1769404380000,1769404770000,3,141.66666666666666,6.5,2,0.0,1.0,0
label_chat_00407,chat_00407,user_0079,default,manual,default_v3,0.196,1769768506000,3,42.333333333333336,1,1,1769767980000,1769768496000,3,221.33333333333334,8.6,2,0.3333333333333333,0.3333333333333333,0
label_chat_00408,chat_00408,user_0080,default,manual,default_v3,0.234,1774480621000,5,38.2,1,0,1774479780000,1774480608000,5,156.4,13.8,4,0.2,0.0,0
label_chat_00409,chat_00409,user_0080,default,manual,default_v3,0.349,1774753998000,5,38.4,1,0,1774753200000,1774753982000,5,202.8,13.033333333333333,4,0.2,0.0,0
label_chat_00410,chat_00410,user_0080,default,manual,default_v3,0.321,1774934810000,3,41.0,1,0,1774934280000,1774934800000,3,184.0,8.666666666666666,2,0.3333333333333333,0.0,0
label_chat_00411,chat_00411,user_0080,default,manual,default_v3,0.263,1775294085000,3,43.666666666666664,0,0,1775293560000,1775294068000,3,159.0,8.466666666666667,2,0.0,0.0,0
label_chat_00412,chat_00412,user_0081,default,manual,default_v3,0.275,1770410201000,3,33.666666666666664,0,0,1770409980000,1770410186000,3,214.33333333333334,3.433333333333333,2,0.0,0.0,0
label_chat_00413,chat_00413,user_0081,default,manual,default_v3,0.223,1770676637000,5,39.0,1,1,1770675960000,1770676620000,5,185.2,11.0,4,0.2,0.2,0
label_chat_00414,chat_00414,user_0081,default,manual,default_v3,0.301,1770774369000,5,39.6,1,1,1770773760000,1770774358000,5,169.0,9.966666666666667,4,0.2,0.2,0
label_chat_00415,chat_00415,user_0081,default,manual,default_v3,0.308,1770966843000,4,39.25,0,2,1770966480000,1770966830000,4,151.75,5.833333333333333,3,0.0,0.5,0
label_chat_00416,chat_00416,user_0081,default,manual,default_v3,0.228,1771155430000,4,42.25,0,3,1771154880000,1771155413000,4,141.75,8.883333333333333,3,0.0,0.75,0
label_chat_00417,chat_00417,user_0082,art,manual,art_v3,0.813,1767818270000,4,42.75,3,2,1767817740000,1767818259000,4,189.25,8.65,3,0.75,0.5,1
label_chat_00418,chat_00418,user_0082,default,manual,default_v3,0.176,1767907516000,5,35.4,0,2,1767906900000,1767907500000,5,194.4,10.0,4,0.0,0.4,0
label_chat_00419,chat_00419,user_0082,art,manual,art_v3,0.809,1768013575000,4,41.0,6,1,1768012980000,1768013564000,4,173.75,9.733333333333333,3,1.5,0.25,1
label_chat_00420,chat_00420,user_0082,art,manual,art_v3,0.73,1768284608000,4,40.0,3,1,1768284000000,1768284593000,4,207.5,9.883333333333333,3,0.75,0.25,1
label_chat_00421,chat_00421,user_0082,art,manual,art_v3,0.666,1768398360000,4,41.75,2,1,1768397820000,1768398348000,4,147.75,8.8,3,0.5,0.25,1
label_chat_00422,chat_00422,user_0083,default,manual,default_v3,0.276,1771961222000,4,36.25,0,0,1771960680000,1771961204000,4,202.75,8.733333333333333,3,0.0,0.0,0
label_chat_00423,chat_00423,user_0083,default,manual,default_v3,0.282,1772234882000,4,37.75,0,0,1772234160000,1772234864000,4,179.75,11.733333333333333,3,0.0,0.0,0
label_chat_00424,chat_00424,user_0083,default,manual,default_v3,0.35,1772497736000,4,36.75,1,0,1772497080000,1772497726000,4,204.5,10.766666666666667,3,0.25,0.0,0
label_chat_00425,chat_00425,user_0083,default,manual,default_v3,0.344,1772686517000,5,40.6,2,0,1772685840000,1772686502000,5,139.8,11.033333333333333,4,0.4,0.0,0
label_chat_00426,chat_00426,user_0083,default,manual,default_v3,0.251,1772879877000,4,41.25,0,0,1772879460000,1772879864000,4,186.25,6.733333333333333,3,0.0,0.0,0
label_chat_00427,chat_00427,user_0084,default,manual,default_v3,0.248,1771796526000,5,39.0,0,1,1771795740000,1771796511000,5,127.2,12.85,4,0.0,0.2,0
label_chat_00428,chat_00428,user_0084,default,manual,default_v3,0.179,1772245095000,5,37.0,0,2,1772244060000,1772245085000,5,143.6,17.083333333333332,4,0.0,0.4,0
label_chat_00429,chat_00429,user_0084,default,manual,default_v3,0.271,1772614018000,4,40.5,0,2,1772613420000,1772614007000,4,201.25,9.783333333333333,3,0.0,0.5,0
label_chat_00430,chat_00430,user_0084,default,manual,default_v3,0.332,1772799549000,5,39.0,1,3,1772798760000,1772799532000,5,136.2,12.866666666666667,4,0.2,0.6,0
label_chat_00431,chat_00431,user_0085,art,manual,art_v3,0.705,1772561816000,4,43.25,4,0,1772560980000,1772561805000,4,199.25,13.75,3,1.0,0.0,1
label_chat_00432,chat_00432,user_0085,default,manual,default_v3,0.22,1773015796000,5,36.6,0,0,1773015180000,1773015784000,5,158.2,10.066666666666666,4,0.0,0.0,0
label_chat_00433,chat_00433,user_0085,art,manual,art_v3,0.67,1773463606000,3,46.666666666666664,2,0,1773463380000,1773463591000,3,158.0,3.5166666666666666,2,0.6666666666666666,0.0,1
label_chat_00434,chat_00434,user_0085,art,manual,art_v3,0.701,1773649874000,4,40.0,3,0,1773649260000,1773649858000,4,159.25,9.966666666666667,3,0.75,0.0,1
label_chat_00435,chat_00435,user_0086,default,manual,default_v3,0.257,1772062129000,3,33.0,1,0,1772061780000,1772062112000,3,202.0,5.533333333333333,2,0.3333333333333333,0.0,0
label_chat_00436,chat_00436,user_0086,default,manual,default_v3,0.228,1772326131000,4,27.5,0,0,1772325780000,1772326120000,4,170.5,5.666666666666667,3,0.0,0.0,0
label_chat_00437,chat_00437,user_0086,default,manual,default_v3,0.195,1772778907000,4,32.75,1,0,1772778360000,1772778890000,4,168.0,8.833333333333334,3,0.25,0.0,0
label_chat_00438,chat_00438,user_0086,default,manual,default_v3,0.304,1773059806000,3,37.333333333333336,1,0,1773059280000,1773059789000,3,202.0,8.483333333333333,2,0.3333333333333333,0.0,0
label_chat_00439,chat_00439,user_0087,default,manual,default_v3,0.298,1771022346000,5,34.8,1,0,1771021380000,1771022336000,5,148.0,15.933333333333334,4,0.2,0.0,0
label_chat_00440,chat_00440,user_0087,default,manual,default_v3,0.251,1771111851000,4,40.25,0,0,1771111140000,1771111833000,4,173.75,11.55,3,0.0,0.0,0
label_chat_00441,chat_00441,user_0087,default,manual,default_v3,0.216,1771303249000,4,42.25,0,0,1771302600000,1771303234000,4,187.0,10.566666666666666,3,0.0,0.0,0
label_chat_00442,chat_00442,user_0087,default,manual,default_v3,0.145,1771413586000,3,40.666666666666664,0,0,1771413120000,1771413569000,3,199.66666666666666,7.483333333333333,2,0.0,0.0,0
label_chat_00443,chat_00443,user_0087,default,manual,default_v3,0.247,1771601990000,3,34.333333333333336,1,0,1771601580000,1771601976000,3,169.33333333333334,6.6,2,0.3333333333333333,0.0,0
label_chat_00444,chat_00444,user_0087,default,manual,default_v3,0.201,1771788608000,5,40.0,1,0,1771787940000,1771788592000,5,177.0,10.866666666666667,4,0.2,0.0,0
label_chat_00445,chat_00445,user_0088,art,manual,art_v3,0.826,1771710070000,5,38.4,5,0,1771709520000,1771710056000,5,170.8,8.933333333333334,4,1.0,0.0,1
label_chat_00446,chat_00446,user_0088,art,manual,art_v3,0.744,1772144582000,5,42.6,4,0,1772144100000,1772144564000,5,180.0,7.733333333333333,4,0.8,0.0,1
label_chat_00447,chat_00447,user_0088,art,manual,art_v3,0.724,1772601591000,4,39.5,2,0,1772601180000,1772601580000,4,180.5,6.666666666666667,3,0.5,0.0,1
label_chat_00448,chat_00448,user_0088,default,manual,default_v3,0.146,1773050157000,5,42.4,0,0,1773049320000,1773050145000,5,190.6,13.75,4,0.0,0.0,0
label_chat_00449,chat_00449,user_0088,default,manual,default_v3,0.269,1773404945000,4,38.5,2,0,1773404160000,1773404934000,4,160.25,12.9,3,0.5,0.0,0
label_chat_00450,chat_00450,user_0088,art,manual,art_v3,0.718,1773595962000,3,41.666666666666664,4,0,1773595320000,1773595945000,3,195.66666666666666,10.416666666666666,2,1.3333333333333333,0.0,1
label_chat_00451,chat_00451,user_0089,art,manual,art_v3,0.837,1768002711000,4,47.25,5,0,1768002180000,1768002698000,4,173.75,8.633333333333333,3,1.25,0.0,1
label_chat_00452,chat_00452,user_0089,art,manual,art_v3,0.787,1768109355000,5,41.0,4,0,1768108500000,1768109340000,5,158.6,14.0,4,0.8,0.0,1
label_chat_00453,chat_00453,user_0089,default,manual,default_v3,0.168,1768207740000,4,36.75,0,0,1768207080000,1768207723000,4,165.25,10.716666666666667,3,0.0,0.0,0
label_chat_00454,chat_00454,user_0089,art,manual,art_v3,0.771,1768659606000,5,41.6,3,0,1768658700000,1768659596000,5,152.2,14.933333333333334,4,0.6,0.0,1
label_chat_00455,chat_00455,user_0089,art,manual,art_v3,0.751,1769103541000,4,45.0,7,1,1769103300000,1769103523000,4,192.75,3.716666666666667,3,1.75,0.25,1
label_chat_00456,chat_00456,user_0089,art,manual,art_v3,0.877,1769377005000,4,36.0,6,0,1769376300000,1769376992000,4,163.25,11.533333333333333,3,1.5,0.0,1
label_chat_00457,chat_00457,user_0090,default,manual,default_v3,0.259,1773002782000,5,36.0,0,0,1773002160000,1773002767000,5,150.8,10.116666666666667,4,0.0,0.0,0
label_chat_00458,chat_00458,user_0090,art,manual,art_v3,0.789,1773264117000,4,41.25,6,0,1773263640000,1773264103000,4,161.75,7.716666666666667,3,1.5,0.0,1
label_chat_00459,chat_00459,user_0090,art,manual,art_v3,0.881,1773444354000,4,38.5,6,0,1773443820000,1773444340000,4,161.25,8.666666666666666,3,1.5,0.0,1
label_chat_00460,chat_00460,user_0090,default,manual,default_v3,0.363,1773714596000,4,41.75,1,0,1773713940000,1773714580000,4,159.25,10.666666666666666,3,0.25,0.0,0
label_chat_00461,chat_00461,user_0090,art,manual,art_v3,0.702,1773826487000,3,49.666666666666664,4,1,1773826080000,1773826470000,3,214.33333333333334,6.5,2,1.3333333333333333,0.3333333333333333,1
label_chat_00462,chat_00462,user_0090,art,manual,art_v3,0.77,1774273788000,3,50.333333333333336,3,0,1774273260000,1774273774000,3,226.66666666666666,8.566666666666666,2,1.0,0.0,1
label_chat_00463,chat_00463,user_0091,art,manual,art_v3,0.756,1773513841000,4,44.75,4,0,1773513060000,1773513828000,4,212.75,12.8,3,1.0,0.0,1
label_chat_00464,chat_00464,user_0091,art,manual,art_v3,0.78,1773863039000,4,40.5,4,0,1773862560000,1773863022000,4,140.0,7.7,3,1.0,0.0,1
label_chat_00465,chat_00465,user_0091,art,manual,art_v3,0.731,1774311947000,3,43.0,2,0,1774311600000,1774311934000,3,186.33333333333334,5.566666666666666,2,0.6666666666666666,0.0,1
label_chat_00466,chat_00466,user_0091,default,manual,default_v3,0.167,1774504371000,4,38.25,0,0,1774503780000,1774504360000,4,215.5,9.666666666666666,3,0.0,0.0,0
label_chat_00467,chat_00467,user_0091,art,manual,art_v3,0.841,1774769831000,5,37.2,6,0,1774768980000,1774769818000,5,186.4,13.966666666666667,4,1.2,0.0,1
